Date,Day of Week,Weekend,Holiday,Internal Events,Offline Job Count,Network Down,Employees Count,Social Media Count,Guest Count,Mobile Usage Count,Total Swipe Hours,total_usage
2019-05-29,3,0,0,0,86,2,1046,655,3,103,8496.0455065139,11786.143607332859
2019-05-30,4,0,0,0,120,2,1122,570,0,150,9090.3467651242,12453.142216680488
2019-05-31,5,0,1,0,31,0,4,0,0,0,32.4076533516,92.42869867463543
2019-06-01,6,1,1,0,33,0,58,10,0,0,469.9109735982,721.0817757641228
2019-06-02,7,1,1,0,34,1,52,18,0,0,421.2994935708,628.5866681303809
2019-06-03,1,0,0,0,93,1,1168,588,5,122,9498.7750371179,13883.243702250222
2019-06-04,2,0,0,0,114,5,1153,559,7,120,9391.542440429499,9495.522830479013
2019-06-05,3,0,1,0,30,1,0,0,0,0,0.0,46.394374307543984
2019-06-06,4,0,0,0,118,5,1000,642,1,141,8109.061389590401,8744.810991322314
2019-06-07,5,0,0,0,118,0,1195,594,0,162,9681.7864387909,15395.073132504323
2019-06-08,6,1,1,0,20,1,45,16,0,0,364.58610020550003,530.4532412257219
2019-06-09,7,1,1,0,24,0,48,14,0,0,388.8918402192,605.9335337270841
2019-06-10,1,0,0,1,103,1,1035,607,7,156,8435.5166665572,7502.114354932
2019-06-11,2,0,0,0,84,0,1145,511,7,131,9326.7271337263,14512.776642390205
2019-06-12,3,0,0,0,111,1,1125,640,2,138,9128.948608518,13637.579419118723
2019-06-13,4,0,0,0,86,2,1072,586,2,87,8699.5472016093,11809.899080601957
2019-06-14,5,0,0,0,81,2,1088,514,0,113,8814.8817116356,11836.543873283916
2019-06-15,6,1,1,0,35,1,24,11,0,0,194.4459201096,326.6996925245764
2019-06-16,7,1,1,0,16,0,31,11,0,0,251.15931347490002,396.9960958930091
2019-06-17,1,0,0,0,94,0,1104,522,2,85,8958.8084284221,13962.696179853301
2019-06-18,2,0,0,0,113,3,1149,696,0,126,9309.0984252475,11898.323002175033
2019-06-19,3,0,0,0,96,2,1017,588,5,131,8275.3861230949,11445.274431319935
2019-06-20,4,0,0,0,101,4,1084,594,3,132,8803.9182133541,10117.397284904082
2019-06-21,5,0,1,0,27,1,3,0,0,0,24.3057400137,72.39259854999368
2019-06-22,6,1,1,0,33,1,38,12,0,0,307.8727068402,469.0799095408569
2019-06-23,7,1,1,0,35,0,24,11,0,0,194.4459201096,348.52547047998365
2019-06-24,1,0,0,0,109,5,1026,650,7,110,8362.5994465161,8852.980052655299
2019-06-25,2,0,0,0,83,0,1198,657,4,141,9734.6843855648,15484.854399903037
2019-06-26,3,0,0,0,102,5,1195,693,4,163,9710.3786455511,10196.602126181555
2019-06-27,4,0,0,0,102,0,1049,587,6,155,8541.795401597801,13725.14586685405
2019-06-28,5,0,0,0,107,4,1135,500,6,121,9238.5599486572,10251.37663937565
2019-06-29,6,1,1,0,18,1,46,13,0,0,372.68801354339996,530.080574344127
2019-06-30,7,1,1,0,27,1,33,17,0,0,267.3631401507,421.225369366497
2019-07-01,1,0,0,0,84,1,1063,635,1,136,8619.4819298781,12942.239158984657
2019-07-02,2,0,0,0,105,4,1174,537,7,109,9561.6826205254,10602.61264375178
2019-07-03,3,0,0,0,105,4,1163,556,3,126,9443.9693670483,10603.707230046493
2019-07-04,4,0,1,0,20,0,1,0,0,0,8.1019133379,42.05154417757265
2019-07-05,5,0,0,0,110,5,1144,698,4,142,9297.1810653182,9829.31329753112
2019-07-06,6,1,1,0,21,0,34,14,0,0,275.4650534886,445.58663801405646
2019-07-07,7,1,1,0,29,0,47,20,0,0,380.78992688129995,617.5284931101182
2019-07-08,1,0,0,0,97,5,1188,560,7,111,9675.109407255999,9677.498183930129
2019-07-09,2,0,0,0,81,4,1167,595,2,165,9469.2289687098,10796.95582186044
2019-07-10,3,0,0,0,109,3,1110,588,3,123,9014.567960139499,11294.465176281445
2019-07-11,4,0,0,0,97,0,1164,651,1,158,9437.775177006,15151.852955066068
2019-07-12,5,0,0,1,88,3,1174,563,2,85,9525.9423620751,5752.572796988433
2019-07-13,6,1,1,0,16,1,47,10,0,0,380.78992688129995,529.7079074625319
2019-07-14,7,1,1,0,28,1,24,14,0,0,194.4459201096,323.3666010049762
2019-07-15,1,0,0,0,103,3,1102,558,1,129,8935.4565500562,11154.334308392492
2019-07-16,2,0,1,0,30,1,1,0,0,0,8.1019133379,56.60692819861201
2019-07-17,3,0,0,0,107,0,1183,680,2,127,9598.8595821162,15369.681103023
2019-07-18,4,0,0,0,103,1,1085,679,0,107,8790.5759716219,13225.202276749767
2019-07-19,5,0,0,0,106,4,1099,644,2,90,8918.298861732601,10246.104618653018
2019-07-20,6,1,1,0,32,1,38,14,0,0,307.8727068402,472.5282720542677
2019-07-21,7,1,1,0,35,1,45,10,0,0,364.58610020550003,538.665903408507
2019-07-22,1,0,0,0,91,2,1117,692,4,161,9078.4294051949,12706.261531703103
2019-07-23,2,0,0,0,115,5,1121,584,0,165,9082.2448517863,9453.323880168185
2019-07-24,3,0,0,0,92,0,1104,694,6,170,8987.400635182299,14629.203425975038
2019-07-25,4,0,0,0,108,0,1014,602,7,94,8265.3764864613,13220.057395951626
2019-07-26,5,0,0,0,117,1,1097,621,7,82,8937.8352935071,13174.457198260556
2019-07-27,6,1,1,0,15,0,55,16,0,0,445.60523358449996,674.8637922329531
2019-07-28,7,1,1,0,22,0,20,12,0,0,162.038266758,286.4308172183724
2019-07-29,1,0,0,0,97,1,1147,650,2,98,9307.1907019518,13757.337904772068
2019-07-30,2,0,0,0,109,0,1053,581,1,154,8538.4627964991,13750.229421819435
2019-07-31,3,0,0,0,117,0,1172,666,3,155,9516.886587089399,15306.117086510018
2019-08-01,4,0,0,0,97,2,1171,592,4,137,9515.9327254415,12903.223513297875
2019-08-02,5,0,0,0,82,4,1014,535,5,168,8251.0803830812,9519.195852946743
2019-08-03,6,1,1,0,33,0,40,16,0,0,324.076533516,535.8709972293295
2019-08-04,7,1,1,0,31,1,46,19,0,0,372.68801354339996,565.1693281817161
2019-08-05,1,0,0,0,81,0,1096,693,2,109,8893.9931217189,14345.619942347774
2019-08-06,2,0,0,0,112,4,1137,543,0,110,9211.875465192701,10336.653556806481
2019-08-07,3,0,0,0,107,4,1050,650,3,81,8528.453159865501,9874.056919888837
2019-08-08,4,0,0,0,117,0,1119,662,2,131,9080.3371284906,14639.210915992277
2019-08-09,5,0,0,0,97,1,1182,560,7,126,9626.4979272286,13978.317345838714
2019-08-10,6,1,1,0,24,1,59,20,0,0,478.0128869361,689.6045955890047
2019-08-11,7,1,1,0,20,0,48,20,0,0,388.8918402192,614.7321421237317
2019-08-12,1,0,1,0,34,0,2,0,0,0,16.2038266758,74.82421349363652
2019-08-13,2,0,0,0,111,4,1069,536,0,146,8660.9453582155,9906.107660094194
2019-08-14,3,0,0,0,93,3,1015,634,6,160,8266.3303481092,10694.844221037198
2019-08-15,4,0,1,0,34,1,4,0,0,0,32.4076533516,93.43050644615529
2019-08-16,5,0,0,0,99,1,1156,588,1,138,9372.9598703028,13803.237139079609
2019-08-17,6,1,1,0,29,0,35,17,0,0,283.5669668265,476.57269495410486
2019-08-18,7,1,1,0,21,1,55,19,0,0,445.60523358449996,641.6175217654803
2019-08-19,1,0,0,0,104,1,1144,631,4,91,9297.1810653182,13676.148027037776
2019-08-20,2,0,0,0,92,3,1145,513,0,154,9276.6907718959,11451.012812456313
2019-08-21,3,0,0,0,109,5,1096,541,1,126,8886.8450700288,9069.255451523435
2019-08-22,4,0,0,1,106,1,1191,567,5,83,9685.1190438896,8016.284472306484
2019-08-23,5,0,1,0,15,0,3,0,0,0,24.3057400137,56.56307107140198
2019-08-24,6,1,1,0,34,1,32,15,0,0,259.2612268128,416.843327823527
2019-08-25,7,1,1,0,15,0,32,10,0,0,259.2612268128,404.07415722680315
2019-08-26,1,0,0,0,116,4,1113,699,3,99,9038.873700153199,10530.570286617169
2019-08-27,2,0,0,0,116,5,1101,503,1,138,8927.354636718299,9050.525795272262
2019-08-28,3,0,0,0,92,0,1097,506,3,128,8909.243086746801,13960.657867268164
2019-08-29,4,0,0,0,84,0,1052,513,5,118,8558.9530899214,13443.235056812922
2019-08-30,5,0,0,0,104,2,1116,660,6,97,9084.623595237099,12468.974862936255
2019-08-31,6,1,1,0,21,1,38,19,0,0,307.8727068402,468.0041056173239
2019-09-01,7,1,1,0,34,0,42,19,0,0,340.2803601918,567.1536614701612
2019-09-02,1,0,1,0,27,0,4,0,0,0,32.4076533516,86.24278210029624
2019-09-03,2,0,0,0,87,1,1184,633,6,108,9635.5537022143,14114.373024706794
2019-09-04,3,0,0,0,112,0,1021,594,4,145,8300.6457247565,13414.601751753959
2019-09-05,4,0,0,0,118,1,1102,647,6,138,8971.1968085065,13441.02925085802
2019-09-06,5,0,0,0,97,1,1134,519,1,160,9194.717776869,13462.678618146312
2019-09-07,6,1,1,0,28,0,39,12,0,0,315.9746201781,507.0269568915378
2019-09-08,7,1,1,0,21,0,31,16,0,0,251.15931347490002,417.21559575342206
2019-09-09,1,0,0,0,118,2,1015,647,3,92,8244.886193039,11497.487702473689
2019-09-10,2,0,1,0,19,0,5,0,0,0,40.5095666895,84.9929102574945
2019-09-11,3,0,1,0,20,0,5,0,0,0,40.5095666895,86.53938940107929
2019-09-12,4,0,0,0,88,1,1084,676,3,136,8803.9182133541,13270.298596954479
2019-09-13,5,0,0,0,108,0,1141,538,2,147,9258.5792219244,14603.592049785548
2019-09-14,6,1,1,0,25,0,23,10,0,0,186.34400677169998,319.4412969097612
2019-09-15,7,1,1,0,15,0,42,18,0,0,340.2803601918,535.2731369135521
2019-09-16,1,0,0,0,109,5,1198,623,1,140,9713.240230494699,9982.570651185999
2019-09-17,2,0,0,0,80,0,1069,545,2,133,8675.2414615956,13739.106945462809
2019-09-18,3,0,0,0,84,4,1082,662,6,110,8809.1585417485,10193.953885955953
2019-09-19,4,0,0,1,120,0,1185,598,4,127,9629.3595121721,9278.330386507341
2019-09-20,5,0,0,0,103,5,1007,511,4,150,8187.2189380259,8472.353868880742
2019-09-21,6,1,1,0,35,0,51,20,0,0,413.1975802329,671.2952131951337
2019-09-22,7,1,1,0,33,0,55,20,0,0,445.60523358449996,712.6901001314707
2019-09-23,1,0,1,0,16,0,1,0,0,0,8.1019133379,35.865627603233456
2019-09-24,2,0,0,0,119,4,1002,655,6,130,8161.0054747165,9685.972778563035
2019-09-25,3,0,0,0,115,4,1100,578,6,101,8954.9929818307,10142.475089402213
2019-09-26,4,0,0,0,95,4,1026,678,4,82,8341.155291445999,9751.016841707287
2019-09-27,5,0,0,0,85,2,1017,695,2,119,8253.9419680248,11655.491375750322
2019-09-28,6,1,1,0,32,0,55,20,0,0,445.60523358449996,711.1436209878859
2019-09-29,7,1,1,0,18,0,37,20,0,0,299.7707935023,489.29760947191886
2019-09-30,1,0,0,0,87,4,1031,512,4,135,8381.6648581355,9504.914399559237
2019-10-01,2,0,0,0,98,1,1146,664,1,156,9291.9407369238,13938.077644092398
2019-10-02,3,0,1,0,29,1,5,0,0,0,40.5095666895,95.91066461929933
2019-10-03,4,0,0,0,85,0,1161,583,2,95,9420.6174886824,14762.13263259061
2019-10-04,5,0,0,0,105,1,1116,512,3,109,9063.1794401669,13140.750640884122
2019-10-05,6,1,1,0,25,0,55,17,0,0,445.60523358449996,692.826004497299
2019-10-06,7,1,1,0,15,1,45,17,0,0,364.58610020550003,525.2182663362956
2019-10-07,1,0,1,0,34,0,0,0,0,0,0.0,52.580290881883194
2019-10-08,2,0,1,0,20,1,4,0,0,0,32.4076533516,71.77979843596809
2019-10-09,3,0,0,0,102,5,1063,568,2,162,8626.6299815682,9008.812858297048
2019-10-10,4,0,0,0,120,5,1180,612,0,82,9560.2577387224,9694.304098295464
2019-10-11,5,0,0,0,91,3,1124,527,1,84,9113.69864349,11121.2474220849
2019-10-12,6,1,1,0,18,1,33,19,0,0,267.3631401507,412.3018987312294
2019-10-13,7,1,1,0,20,0,25,13,0,0,202.5478334475,341.44508628908386
2019-10-14,1,0,0,0,114,0,1148,575,0,144,9300.9965119096,14769.9954987111
2019-10-15,2,0,0,0,109,2,1146,641,3,161,9306.236840304,12874.013123988447
2019-10-16,3,0,0,0,90,2,1187,608,7,162,9667.007493918101,13156.38143988145
2019-10-17,4,0,1,0,29,0,1,0,0,0,8.1019133379,55.969856469835854
2019-10-18,5,0,0,0,82,3,1131,533,6,83,9206.152295305601,11190.902867474764
2019-10-19,6,1,1,0,21,0,35,11,0,0,283.5669668265,449.2163368344397
2019-10-20,7,1,1,0,17,0,35,11,0,0,283.5669668265,443.0304202601005
2019-10-21,1,0,0,0,112,5,1184,536,4,155,9621.2575988342,9725.999440948093
2019-10-22,2,0,0,0,104,2,1144,606,0,136,9268.588858558,12685.090502608027
2019-10-23,3,0,0,0,106,1,1044,641,6,123,8501.2858349083,12774.568400397719
2019-10-24,4,0,0,0,115,4,1151,531,6,164,9368.1905620636,10577.277114795848
2019-10-25,5,0,0,0,91,0,1046,655,4,111,8503.193558204,13720.51237273276
2019-10-26,6,1,1,0,35,0,31,19,0,0,251.15931347490002,446.35856624910264
2019-10-27,7,1,1,0,31,0,24,12,0,0,194.4459201096,344.83697473414225
2019-10-28,1,0,1,0,28,0,1,0,0,0,8.1019133379,54.42337732625105
2019-10-29,2,0,1,0,25,0,5,0,0,0,40.5095666895,94.2717851190033
2019-10-30,3,0,0,0,92,5,1005,509,0,166,8142.4229045898,8470.46311684134
2019-10-31,4,0,1,1,18,0,0,0,0,0,0.0,27.836624584526394
2019-11-01,5,0,0,0,82,3,1159,509,6,158,9433.0058687668,11568.941711733201
2019-11-02,6,1,1,0,35,0,56,10,0,0,453.7071469224,701.9308114395391
2019-11-03,7,1,1,0,17,1,23,14,0,0,186.34400677169998,296.1427765344754
2019-11-04,1,0,0,0,94,5,1095,570,2,88,8885.891208381,9011.587221807891
2019-11-05,2,0,0,0,88,1,1164,541,1,101,9437.775177006,13650.424410481253
2019-11-06,3,0,0,0,100,1,1078,609,5,113,8769.602836706801,13003.030773407037
2019-11-07,4,0,0,0,104,3,1052,608,7,129,8573.2491933015,10876.111783032356
2019-11-08,5,0,0,0,103,2,1056,586,3,156,8577.0646398929,11876.562770668095
2019-11-09,6,1,1,0,25,1,44,20,0,0,356.48418686760004,537.962766366569
2019-11-10,7,1,1,0,33,1,35,12,0,0,283.5669668265,438.4422478676528
2019-11-11,1,0,0,0,103,2,1107,514,4,103,8997.4102718159,12030.297168864756
2019-11-12,2,0,1,0,27,0,0,0,0,0,0.0,41.75493687678959
2019-11-13,3,0,0,0,115,2,1150,658,4,143,9345.792545345601,12916.76001659555
2019-11-14,4,0,0,0,87,4,1153,627,3,125,9362.9502336693,10675.638137813265
2019-11-15,5,0,0,0,98,0,1040,628,7,141,8476.026233246701,13685.879950273822
2019-11-16,6,1,1,0,15,0,39,16,0,0,315.9746201781,496.91241133892663
2019-11-17,7,1,1,0,15,1,22,20,0,0,178.24209343380002,297.8217893272245
2019-11-18,1,0,0,0,94,0,1098,543,3,135,8917.3450000847,14086.219567554992
2019-11-19,2,0,0,0,80,5,1113,535,5,142,9053.1698035333,9174.524494848916
2019-11-20,3,0,0,0,113,1,1114,554,2,125,9039.8275618011,13278.377703280228
2019-11-21,4,0,0,1,117,1,1140,685,3,115,9257.625360276501,8144.112633449553
2019-11-22,5,0,0,0,101,5,1035,537,7,97,8435.5166665572,8582.395593899768
2019-11-23,6,1,1,0,24,0,26,20,0,0,210.6497467854,376.23490996878434
2019-11-24,7,1,1,0,27,0,43,15,0,0,348.3822735297,557.4605854569529
2019-11-25,1,0,0,0,110,1,1016,610,3,93,8252.988106376899,12328.678408598053
2019-11-26,2,0,0,0,113,4,1085,646,7,103,8840.6123334522,10204.86165062183
2019-11-27,3,0,0,0,106,2,1060,534,2,156,8602.3242415545,11786.041093064681
2019-11-28,4,0,0,0,94,1,1118,665,5,121,9093.6793702228,13563.757860629114
2019-11-29,5,0,0,0,112,1,1064,695,6,152,8663.3241016663,13201.43394798255
2019-11-30,6,1,1,0,30,0,23,18,0,0,186.34400677169998,347.1530592556676
2019-12-01,7,1,1,0,26,0,55,12,0,0,445.60523358449996,681.8853794983947
2019-12-02,1,0,0,0,104,1,1004,549,5,93,8170.061249702199,12049.521852220003
2019-12-03,2,0,0,0,97,5,1160,654,2,154,9412.5155753445,9831.978064272793
2019-12-04,3,0,0,0,104,5,1026,575,0,105,8312.5630846857,8626.856219770676
2019-12-05,4,0,0,0,94,5,1056,515,8,151,8612.8048983432,8803.333828697214
2019-12-06,5,0,0,0,116,2,1177,571,2,120,9550.2481020888,12884.961512674849
2019-12-07,6,1,1,0,20,1,37,12,0,0,299.7707935023,438.76312678318646
2019-12-08,7,1,1,0,16,1,42,10,0,0,340.2803601918,478.64513800719186
2019-12-09,1,0,0,0,92,1,1155,682,1,106,9364.8579569649,13930.363828882286
2019-12-10,2,0,0,0,91,2,1072,627,1,142,8692.3991499192,12066.349562740263
2019-12-11,3,0,0,0,109,3,1200,621,0,120,9722.2960054804,12116.675035563605
2019-12-12,4,0,0,0,119,1,1006,542,1,121,8157.672869617801,12141.399770084601
2019-12-13,5,0,0,0,99,1,1105,514,6,135,8995.5025485202,13102.008748596036
2019-12-14,6,1,1,0,24,0,56,12,0,0,453.7071469224,689.9143825171019
2019-12-15,7,1,1,0,17,0,34,15,0,0,275.4650534886,441.8981422682151
2019-12-16,1,0,0,0,120,4,1029,641,2,107,8351.1649280796,9782.362359008363
2019-12-17,2,0,0,0,92,1,1005,554,4,149,8171.0151113501,12202.693622988141
2019-12-18,3,0,0,0,99,4,1101,694,0,85,8920.2065850283,10356.57318362334
2019-12-19,4,0,0,0,81,5,1120,600,0,130,9074.1429384484,9339.416348113606
2019-12-20,5,0,0,0,110,0,1120,677,3,109,9095.5870935185,14619.943993454128
2019-12-21,6,1,1,0,23,0,49,15,0,0,396.9937535571,618.0064367178738
2019-12-22,7,1,1,0,35,1,39,12,0,0,315.9746201781,482.38542171909455
2019-12-23,1,0,1,0,30,1,4,0,0,0,32.4076533516,87.24458987181607
2019-12-24,2,0,1,1,26,0,1,0,0,0,8.1019133379,46.322886553198046
2019-12-25,3,0,1,0,21,0,2,0,0,0,16.2038266758,54.71998462703412
2019-12-26,4,0,0,0,110,2,1076,595,4,100,8746.250958341,11946.89797919726
2019-12-27,5,0,0,0,94,0,1007,649,4,157,8187.2189380259,13400.888174522019
2019-12-28,6,1,1,0,20,1,50,20,0,0,405.095666895,591.5056939950532
2019-12-29,7,1,1,0,15,1,56,18,0,0,453.7071469224,640.0537799665418
2019-12-30,1,0,1,0,17,0,4,0,0,0,32.4076533516,70.77799066444824
2019-12-31,2,0,1,0,34,1,3,0,0,0,24.3057400137,83.21795255508728
2020-01-01,3,0,1,0,33,0,5,0,0,0,40.5095666895,106.64361826768169
2020-01-02,4,0,1,0,31,0,1,0,0,0,8.1019133379,59.06281475700545
2020-01-03,5,0,0,0,101,1,1175,510,0,121,9519.7481720329,13757.05946872132
2020-01-04,6,1,1,0,30,1,24,19,0,0,194.4459201096,338.94666343463473
2020-01-05,7,1,1,0,30,1,44,11,0,0,356.48418686760004,523.218374628013
2020-01-06,1,0,0,0,118,4,1051,672,6,152,8557.9992282736,10153.147364313098
2020-01-07,2,0,0,0,89,4,1022,516,7,165,8330.1917931645,9539.342410081286
2020-01-08,3,0,0,0,102,0,1002,515,3,157,8139.5613196463,13020.487992265287
2020-01-09,4,0,0,1,85,2,1008,675,1,115,8173.8766962936,6460.889957243742
2020-01-10,5,0,0,0,111,0,1179,614,4,146,9580.7480321447,15222.979605514467
2020-01-11,6,1,1,0,25,1,56,18,0,0,453.7071469224,655.5185714023899
2020-01-12,7,1,1,0,29,1,46,13,0,0,372.68801354339996,547.0918449235597
2020-01-13,1,0,0,0,110,1,1112,556,3,126,9030.7717868153,13263.521847587279
2020-01-14,2,0,1,0,22,1,2,0,0,0,16.2038266758,54.44764894100164
2020-01-15,3,0,1,0,20,1,2,0,0,0,16.2038266758,51.354690653832044
2020-01-16,4,0,0,0,106,0,1107,608,5,140,9004.5583235059,14385.753108626017
2020-01-17,5,0,0,0,104,1,1145,594,7,136,9326.7271337263,13723.250814099449
2020-01-18,6,1,1,0,18,1,52,15,0,0,421.2994935708,596.3507393475306
2020-01-19,7,1,1,0,26,1,50,18,0,0,405.095666895,595.7897271995664
2020-01-20,1,0,0,0,93,1,1007,660,5,131,8194.3669897159,12443.191095490723
2020-01-21,2,0,0,0,92,0,1165,691,1,104,9445.8770903439,15109.01373349026
2020-01-22,3,0,0,0,100,5,1103,516,0,164,8936.4104117041,9139.247410497937
2020-01-23,4,0,0,0,102,5,1077,643,4,128,8754.3528716789,9201.17897520349
2020-01-24,5,0,0,0,89,4,1144,503,3,153,9290.0330136282,10377.460768704388
2020-01-25,6,1,1,0,19,1,49,12,0,0,396.9937535571,559.767294332418
2020-01-26,7,1,1,0,22,1,56,14,0,0,453.7071469224,640.8894506576441
2020-01-27,1,0,0,0,114,3,1153,567,3,115,9362.9502336693,11589.034274198308
2020-01-28,2,0,0,0,97,2,1103,694,3,117,8957.8545667742,12468.718059449222
2020-01-29,3,0,0,0,107,5,1016,683,5,142,8267.284209757,8948.130063855533
2020-01-30,4,0,1,0,34,0,2,0,0,0,16.2038266758,74.82421349363652
2020-01-31,5,0,0,1,118,0,1084,605,3,142,8803.9182133541,8713.24469542737
2020-02-01,6,1,1,0,23,1,36,12,0,0,291.6688801644,433.19001032287287
2020-02-02,7,1,1,0,18,1,52,14,0,0,421.2994935708,593.8533185190328
2020-02-03,1,0,0,0,89,5,1197,638,6,107,9740.878575607,9905.767555610966
2020-02-04,2,0,0,0,106,5,1115,565,5,157,9069.3736302091,9343.395875985078
2020-02-05,3,0,0,0,99,0,1132,579,1,97,9178.513950193199,14454.161021570306
2020-02-06,4,0,0,0,117,3,1017,567,3,113,8261.0900197148,10446.713139260515
2020-02-07,5,0,0,0,104,4,1134,539,4,101,9216.161931939201,10277.516046782557
2020-02-08,6,1,1,0,19,1,23,12,0,0,186.34400677169998,294.2408931646493
2020-02-09,7,1,1,0,34,1,26,19,0,0,210.6497467854,365.55768779110997
2020-02-10,1,0,0,0,100,3,1189,693,5,97,9668.9152172138,12140.540292404487
2020-02-11,2,0,0,0,94,5,1137,556,3,163,9233.3196202628,9458.230216225016
2020-02-12,3,0,0,0,105,4,1053,543,5,126,8567.0550032593,9752.979913860028
2020-02-13,4,0,0,0,96,1,1010,624,0,88,8182.9324712793,12259.662665240343
2020-02-14,5,0,1,0,32,1,0,0,0,0,0.0,49.48733259471359
2020-02-15,6,1,1,0,30,1,24,12,0,0,194.4459201096,321.4647176351501
2020-02-16,7,1,1,0,15,0,32,17,0,0,259.2612268128,421.5561030262877
2020-02-17,1,0,0,0,86,1,1166,615,0,143,9446.8309519918,13963.711143663922
2020-02-18,2,0,1,0,23,0,3,0,0,0,24.3057400137,68.93490422008038
2020-02-19,3,0,1,0,21,0,1,0,0,0,8.1019133379,43.598023321157456
2020-02-20,4,0,0,0,108,1,1098,601,6,102,8938.7891551549,13172.415805544553
2020-02-21,5,0,1,1,18,1,3,0,0,0,24.3057400137,43.45168880008025
2020-02-22,6,1,1,0,31,0,33,20,0,0,267.3631401507,464.9139931150145
2020-02-23,7,1,1,0,35,1,43,13,0,0,348.3822735297,525.7330581118644
2020-02-24,1,0,0,0,85,2,1155,610,6,102,9400.5982154152,12691.073580385488
2020-02-25,2,0,0,0,103,0,1102,665,3,105,8949.7526534363,14368.130165978786
2020-02-26,3,0,0,0,84,5,1141,688,3,86,9265.727273614499,9590.3603606452
2020-02-27,4,0,0,0,100,0,1032,552,9,151,8425.5070299236,13442.269170919024
2020-02-28,5,0,0,0,88,3,1094,644,0,147,8863.493191663001,11324.96612224183
2020-02-29,6,1,1,0,15,0,27,18,0,0,218.7516601233,368.4437173254022
